,track_id,track_pollen_score,track_shape,track_event,track_tagid,track_hastag,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,datetime,track_starttime,track_endtime,pollen,entering,leaving,entering_leaving,walking,video_name,labelbee_videoid,video_filename,video_seq
714722,11349,5.834659122545267e-07,outside_ramp,entering,1722,True,30540,1180,1052,1.6365770416167182,30545,1124,684,9.246112745563252,6,2017-06-24 10:25:27.000,2017-06-24 10:25:27.000,2017-06-24 10:25:27.250,False,True,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
714724,11351,0.0012223774188985,ramp-inside,,1722,True,30546,1120,544,5.440332031005506,30555,972,0,24.30454926593672,10,2017-06-24 10:25:27.300,2017-06-24 10:25:27.300,2017-06-24 10:25:27.750,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
715029,11656,2.533216243003796e-05,outside_ramp,entering,2487,True,31055,1532,832,26.56505117707799,31097,1532,348,30.34324888423958,43,2017-06-24 10:25:52.750,2017-06-24 10:25:52.750,2017-06-24 10:25:54.850,False,True,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
716200,12827,0.0012529408265978,outside_ramp,entering,1621,True,33734,608,1116,24.904768808095188,33749,356,556,8.972626614896393,16,2017-06-24 10:28:06.700,2017-06-24 10:28:06.700,2017-06-24 10:28:07.450,False,True,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
716212,12839,0.1210278339752209,ramp-inside,,1621,True,33750,340,408,15.018360631150667,33758,496,28,5.194428907734806,9,2017-06-24 10:28:07.500,2017-06-24 10:28:07.500,2017-06-24 10:28:07.900,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
717198,13825,8.844864609221699e-05,ramp-inside,,1361,True,35639,2164,448,5.194428907734806,35650,2000,148,23.74949449286676,12,2017-06-24 10:29:41.950,2017-06-24 10:29:41.950,2017-06-24 10:29:42.500,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
718763,15390,0.0241693369799994,outside_ramp,entering,1797,True,38476,1632,1092,325.00797980144137,38481,1684,696,355.1009075462122,6,2017-06-24 10:32:03.800,2017-06-24 10:32:03.800,2017-06-24 10:32:04.050,False,True,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
718766,15393,3.67197011475061e-05,ramp-inside,,1797,True,38482,1688,548,352.23483398157464,38489,1732,64,14.03624346792648,8,2017-06-24 10:32:04.100,2017-06-24 10:32:04.100,2017-06-24 10:32:04.450,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
719077,15704,0.0013507820276418,outside_ramp,entering,1237,True,39100,1052,896,8.880659150520245,39105,1024,508,0.0,6,2017-06-24 10:32:35.000,2017-06-24 10:32:35.000,2017-06-24 10:32:35.250,False,True,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
719080,15707,1.3681393432107422e-06,ramp-inside,,1237,True,39106,988,380,15.255118703057777,39116,884,60,32.9052429229879,11,2017-06-24 10:32:35.300,2017-06-24 10:32:35.300,2017-06-24 10:32:35.800,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
719349,15976,0.2487125405168626,noise,,638,True,40110,1980,232,39.61068824002659,40113,1880,124,21.80140948635181,4,2017-06-24 10:33:25.500,2017-06-24 10:33:25.500,2017-06-24 10:33:25.650,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
720390,17017,0.0273140011355025,inside_out,leaving,1361,True,46530,548,156,215.75388725443676,46561,800,1192,170.75388725443676,32,2017-06-24 10:38:46.500,2017-06-24 10:38:46.500,2017-06-24 10:38:48.050,False,False,True,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
724793,21420,0.0161012198156148,noise,,1722,True,69274,484,604,192.2647737278924,69276,500,704,186.9529574681739,3,2017-06-24 10:57:43.700,2017-06-24 10:57:43.700,2017-06-24 10:57:43.800,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
724796,21423,0.0046426788759011,noise,,1722,True,69278,572,860,201.03751102542185,69280,572,924,183.46822925891712,3,2017-06-24 10:57:43.900,2017-06-24 10:57:43.900,2017-06-24 10:57:44.000,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
725056,21683,0.0002732324180983,inside_ramp,,638,True,70174,1172,144,189.46232220802565,70181,1144,580,177.2072976342867,8,2017-06-24 10:58:28.700,2017-06-24 10:58:28.700,2017-06-24 10:58:29.050,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
725344,21971,0.3303619447591093,noise,,1361,True,71439,1184,1084,347.6609127216738,71441,1180,988,340.2011236454751,3,2017-06-24 10:59:31.950,2017-06-24 10:59:31.950,2017-06-24 10:59:32.050,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
725347,21974,9.047348141416613e-05,outside_ramp,entering,1361,True,71442,1124,892,13.62699485989154,71449,880,412,26.56505117707799,8,2017-06-24 10:59:32.100,2017-06-24 10:59:32.100,2017-06-24 10:59:32.450,False,True,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
725444,22071,0.0001871002767768,inside_inside,walking,1698,True,71931,1756,196,194.03624346792648,71973,1976,292,323.53076560994816,43,2017-06-24 10:59:56.550,2017-06-24 10:59:56.550,2017-06-24 10:59:58.650,False,False,False,False,True,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
725450,22077,6.090848572171126e-05,inside_ramp,,1698,True,71974,2008,224,324.4623222080256,71988,1952,316,324.6887865603668,15,2017-06-24 10:59:58.700,2017-06-24 10:59:58.700,2017-06-24 10:59:59.400,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
725453,22080,0.0001452848069936,inside,,1698,True,71989,1992,224,330.1240073083106,71999,2000,216,332.300527191945,11,2017-06-24 10:59:59.450,2017-06-24 10:59:59.450,2017-06-24 10:59:59.950,False,False,False,False,False,C02_170624100000.mp4,15501,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624100000.mp4,32
725462,8,0.0006604053754329,inside,,1698,True,0,1984,248,323.13010235415595,28,1912,92,4.763641690726178,29,2017-06-24 11:00:00.000,2017-06-24 11:00:00.000,2017-06-24 11:00:01.400,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
725602,148,0.5158446208885493,outside_inside,entering,1407,True,718,988,1084,353.08877288097534,747,596,136,350.2175929681927,30,2017-06-24 11:00:35.900,2017-06-24 11:00:35.900,2017-06-24 11:00:37.350,True,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
726644,1190,4.258958142600022e-05,noise,,508,True,5171,480,332,171.08507304285214,5172,488,324,169.11447294534128,2,2017-06-24 11:04:18.550,2017-06-24 11:04:18.550,2017-06-24 11:04:18.600,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
726646,1192,0.0309500059061625,ramp_outside,leaving,508,True,5173,496,444,177.56335175318986,5203,684,1156,180.0,31,2017-06-24 11:04:18.650,2017-06-24 11:04:18.650,2017-06-24 11:04:20.150,False,False,True,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
728588,3134,0.0025999362955384,outside_ramp,entering,1609,True,16232,2028,1120,45.0,16252,2044,380,36.86989764584402,21,2017-06-24 11:13:31.600,2017-06-24 11:13:31.600,2017-06-24 11:13:32.600,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
729992,4538,0.0001392931736215,inside_inside,walking,1698,True,25955,1920,220,158.19859051364818,26285,528,0,19.65382405805331,331,2017-06-24 11:21:37.750,2017-06-24 11:21:37.750,2017-06-24 11:21:54.250,False,False,False,False,True,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
730067,4613,0.0024856550739544,inside_inside,walking,1698,True,26456,480,128,178.21008939175394,26558,932,56,356.6335393365702,103,2017-06-24 11:22:02.800,2017-06-24 11:22:02.800,2017-06-24 11:22:07.900,False,False,False,False,True,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
730111,4657,0.0306415026820313,inside_inside,walking,1698,True,26724,680,216,174.70991879462875,26790,1136,40,350.5376777919744,67,2017-06-24 11:22:16.200,2017-06-24 11:22:16.200,2017-06-24 11:22:19.500,False,False,False,False,True,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
730387,4933,0.0830079177719841,outside_ramp,entering,1621,True,28576,596,1016,13.706961004079808,28591,660,460,351.86989764584405,16,2017-06-24 11:23:48.800,2017-06-24 11:23:48.800,2017-06-24 11:23:49.550,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
731968,6514,0.0003172775535064,inside,,1698,True,36056,2116,188,230.59933933652056,36126,2176,176,309.2894068625004,71,2017-06-24 11:30:02.800,2017-06-24 11:30:02.800,2017-06-24 11:30:06.300,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
731982,6528,6.512814504219464e-07,inside,,1698,True,36128,2080,240,279.4623222080256,36133,2012,160,300.579226872489,6,2017-06-24 11:30:06.400,2017-06-24 11:30:06.400,2017-06-24 11:30:06.650,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
735834,10380,0.0466886739886547,noise,,638,True,53044,1056,1088,43.72696997994329,53047,988,864,22.619864948040423,4,2017-06-24 11:44:12.200,2017-06-24 11:44:12.200,2017-06-24 11:44:12.350,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
735835,10381,0.7527605217675521,ramp-inside,,638,True,53048,896,708,30.068582821862453,53063,820,0,30.141385552075334,16,2017-06-24 11:44:12.400,2017-06-24 11:44:12.400,2017-06-24 11:44:13.150,True,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737294,11840,0.0010040928087462,inside_ramp,,1237,True,58751,1492,220,165.96375653207352,58759,1284,688,162.34987578006988,9,2017-06-24 11:48:57.550,2017-06-24 11:48:57.550,2017-06-24 11:48:57.950,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737296,11842,0.0063615583840146,noise,,1237,True,58760,1248,864,174.28940686250036,58763,1212,1088,176.18592516570965,4,2017-06-24 11:48:58.000,2017-06-24 11:48:58.000,2017-06-24 11:48:58.150,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737812,12358,0.0035262787662994,inside,,1698,True,60932,2232,224,4.763641690726178,61520,2212,268,18.43494882292201,589,2017-06-24 11:50:46.600,2017-06-24 11:50:46.600,2017-06-24 11:51:16.000,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737910,12456,6.935310193604357e-06,inside,,1698,True,61314,1668,144,118.30075576600638,61326,1648,288,167.15229514128234,13,2017-06-24 11:51:05.700,2017-06-24 11:51:05.700,2017-06-24 11:51:06.300,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737917,12463,6.961053723463347e-05,ramp_outside,leaving,1698,True,61331,1660,328,175.98582430458896,61366,1552,980,158.19859051364818,36,2017-06-24 11:51:06.550,2017-06-24 11:51:06.550,2017-06-24 11:51:08.300,False,False,True,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737921,12467,4.4043398165267014e-07,outside,,1698,True,61367,1504,1100,158.70264595096626,61379,1512,1096,176.0090869015702,13,2017-06-24 11:51:08.350,2017-06-24 11:51:08.350,2017-06-24 11:51:08.950,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737925,12471,0.0007368599212188,outside_ramp,entering,1698,True,61384,1508,1048,204.67686317033704,61427,2176,476,358.2642954110716,44,2017-06-24 11:51:09.200,2017-06-24 11:51:09.200,2017-06-24 11:51:11.350,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
737935,12481,0.0004763952761742,inside,,1698,True,61438,2076,184,22.520565602896887,61448,2028,116,344.7448812969422,11,2017-06-24 11:51:11.900,2017-06-24 11:51:11.900,2017-06-24 11:51:12.400,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
738076,12622,0.0429914099734355,outside_inside,entering,1722,True,62029,628,908,3.094058058917112,62048,544,212,25.34617594194669,20,2017-06-24 11:51:41.450,2017-06-24 11:51:41.450,2017-06-24 11:51:42.400,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
738365,12911,0.0448007108514405,ramp-inside,,2258,True,62956,1824,760,0.0,62975,1544,0,22.750976342787634,20,2017-06-24 11:52:27.800,2017-06-24 11:52:27.800,2017-06-24 11:52:28.750,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
738697,13243,0.0894843952342512,outside_inside,entering,508,True,64346,2208,964,1.5911402711945872,64369,1952,96,34.824489156956794,24,2017-06-24 11:53:37.300,2017-06-24 11:53:37.300,2017-06-24 11:53:38.450,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
738905,13451,0.0675131458160649,noise,,1621,True,65424,1216,1076,60.52411099675425,65427,1088,892,36.86989764584402,4,2017-06-24 11:54:31.200,2017-06-24 11:54:31.200,2017-06-24 11:54:31.350,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
738907,13453,0.0009598549166243,ramp-inside,,1621,True,65428,1020,732,33.690067525979785,65438,796,36,11.633633998940438,11,2017-06-24 11:54:31.400,2017-06-24 11:54:31.400,2017-06-24 11:54:31.900,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
738957,13503,0.1861760228930506,outside_ramp,entering,517,True,65702,536,924,27.979474388480146,65707,476,464,3.99091309842978,6,2017-06-24 11:54:45.100,2017-06-24 11:54:45.100,2017-06-24 11:54:45.350,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
738958,13504,0.314094929638668,ramp-inside,,517,True,65708,420,320,29.898901838614567,65722,492,24,8.36588612403259,15,2017-06-24 11:54:45.400,2017-06-24 11:54:45.400,2017-06-24 11:54:46.100,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
739897,14443,0.0485463318473165,outside_inside,entering,1237,True,68643,428,1164,167.7352262721076,68664,548,24,12.994616791916505,22,2017-06-24 11:57:12.150,2017-06-24 11:57:12.150,2017-06-24 11:57:13.200,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
740051,14597,0.0496900519356131,noise,,1361,True,69120,988,1056,2.935673446421173,69123,928,860,18.85315876441911,4,2017-06-24 11:57:36.000,2017-06-24 11:57:36.000,2017-06-24 11:57:36.150,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
740054,14600,0.0002796120438688,noise,,1361,True,69128,832,320,11.309932474020211,69131,772,100,17.5924245621816,4,2017-06-24 11:57:36.400,2017-06-24 11:57:36.400,2017-06-24 11:57:36.550,False,False,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
740422,14968,0.0005091944325835,inside_out,leaving,1698,True,70281,2076,196,195.75117366345305,70360,1992,1060,171.86989764584402,80,2017-06-24 11:58:34.050,2017-06-24 11:58:34.050,2017-06-24 11:58:38.000,False,False,True,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
740463,15009,0.0001877762877393,outside_inside,entering,1698,True,70459,1852,1088,25.016893478100023,70696,748,0,28.44292862436335,238,2017-06-24 11:58:42.950,2017-06-24 11:58:42.950,2017-06-24 11:58:54.800,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
740520,15066,0.0373784264130493,outside_inside,entering,1797,True,70805,408,1104,347.7352262721076,70839,248,40,19.02560603756868,35,2017-06-24 11:59:00.250,2017-06-24 11:59:00.250,2017-06-24 11:59:01.950,False,True,False,False,False,C02_170624110000.mp4,15423,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624110000.mp4,33
741965,1217,2.128188870912308e-06,inside_ramp,,1698,True,6163,508,124,205.82099197418927,6179,404,620,158.55226367289467,17,2017-06-24 12:05:08.150,2017-06-24 12:05:08.150,2017-06-24 12:05:08.950,False,False,False,False,False,C02_170624120000.mp4,11471,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624120000.mp4,34
741973,1225,3.0772384249004925e-05,ramp_outside,leaving,1698,True,6188,324,528,164.05460409907712,6207,444,876,180.0,20,2017-06-24 12:05:09.400,2017-06-24 12:05:09.400,2017-06-24 12:05:10.350,False,False,True,False,False,C02_170624120000.mp4,11471,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624120000.mp4,34
741981,1233,0.0008631342771107,ramp-inside,,1698,True,6219,508,596,307.4761795613614,6255,580,0,356.5317707410829,37,2017-06-24 12:05:10.950,2017-06-24 12:05:10.950,2017-06-24 12:05:12.750,False,False,False,False,False,C02_170624120000.mp4,11471,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624120000.mp4,34
744076,3328,3.891820901717509e-05,inside_inside,walking,1698,True,19811,2044,188,190.0079798014413,19890,736,0,26.56505117707799,80,2017-06-24 12:16:30.550,2017-06-24 12:16:30.550,2017-06-24 12:16:34.500,False,False,False,False,True,C02_170624120000.mp4,11471,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624120000.mp4,34
744091,3343,2.753524237656772e-06,noise,,1698,True,19966,512,224,171.86989764584402,19968,532,256,178.66778014613035,3,2017-06-24 12:16:38.300,2017-06-24 12:16:38.300,2017-06-24 12:16:38.400,False,False,False,False,False,C02_170624120000.mp4,11471,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624120000.mp4,34
744094,3346,0.0205912080892308,ramp_ramp,,1698,True,19970,584,356,202.52056560289688,19989,1048,516,217.99873244250463,20,2017-06-24 12:16:38.500,2017-06-24 12:16:38.500,2017-06-24 12:16:39.450,False,False,False,False,False,C02_170624120000.mp4,11471,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170624120000.mp4,34
